Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"Sebastian Schreiber","SCU",,15.2,9.76595724864803,9.76595724864803,1,1.1489361468997683,0.20238095,0.20238095,0,0.33846154,2.4893616516161643,0.43478261,0.65445026,8.61702110174826,7.429725551043987,1.187295550704274,"Sebastian Schreiber","sa3041778",
"Brian Yadlon","FDU",22,16,8.4375,12.375,0.68181818,0.5625,0.14851485,0.21782178,-0.06930693,0.32876712,2.875,0.40350877,0.57312253,10.6875,9.501830768585204,1.1856692314147956,"Brian Yadlon","sa3045663",
"Grant Manning","VT",24,51.2,12.541935175202028,3.832257970200619,3.27272727,1.5677418969002535,0.32432432,0.0990991,0.22522523,0.21827411,1.25806448516687,0.29310345,0.59566787,5.922580499400957,4.7378507662365275,1.1847297331644295,"Grant Manning","sa3036989",
"Alex Kanipe","BUT",22,29.2,5.4606742743304455,5.4606742743304455,1,0.9101123790550741,0.11111111,0.11111111,0,0.33802817,2.2247191488012925,0.37190083,0.48589342,7.584269825458952,6.401893166179776,1.1823766592791758,"Alex Kanipe","sa3059642",
"Nathan Hawley","VMI",22,34.2,6.230769002225986,4.673076751669489,1.33333333,0.7788461252782483,0.13559322,0.10169492,0.03389831,0.30065359,1.8461537784373292,0.34126984,0.59270517,7.269230502596984,6.089629994271072,1.1796005083259118,"Nathan Hawley","sa3033438",
"Nate Williams","MSST",,27.2,16.590361827031373,3.578313335242061,4.63636364,0.9759036368841985,0.45132743,0.09734513,0.3539823,0.14285714,0.90361447859648,0.25,0.60483871,4.228915759831526,3.05078135684364,1.1781344029878862,"Nate Williams","sa3062924",
"Donovan Chriss","SMC",21,53.2,7.043478093983002,3.3540371876109534,2.1,0.503105578141643,0.16666667,0.07936508,0.08730159,0.30357143,1.639751513943133,0.36312849,0.64270153,6.204968797080264,5.028774097354769,1.176194699725495,"Donovan Chriss","sa3028888",
"Cooper Hrbacek","ACU",,10,4.5,4.5,1,1.8,0.09433962,0.09433962,0,0.40425532,2.4,0.425,0.45045045,9,7.824470138549804,1.1755298614501957,"Cooper Hrbacek","sa3034199",
"Tyler Mudd","BC",23,41.1,8.056451860749394,5.225806612377985,1.54166667,1.3064516530944963,0.18781726,0.12182741,0.06598985,0.28571429,1.7419355374593284,0.336,0.62682216,7.18548409201973,6.010431501991917,1.1750525900278133,"Tyler Mudd","sa3038511",
"Harper McLendon","MUR",,11,6.545454545454546,5.7272727272727275,1.14285714,0.8181818181818182,0.1509434,0.13207547,0.01886793,0.36956522,2.1818181818181817,0.43243243,0.61946903,7.363636363636363,6.189815365184438,1.1738209984519257,"Harper McLendon","sa3059995",
"Connor Wylde","NMSU",,64,7.59375,3.796875,2,1.546875,0.18493151,0.09246575,0.09246575,0.2972973,1.625,0.34020619,0.59196617,7.3125,6.138793659210205,1.1737063407897947,"Connor Wylde","sa3045649",
"Ian Cooke","CONN",23,54.2,12.676828973425215,3.2926828502403156,3.85,1.4817072826081419,0.29501916,0.07662835,0.21839081,0.3034188,1.6646341076214928,0.41891892,0.6088993,6.256097415456599,5.083175645110013,1.1729217703465862,"Ian Cooke","sa3029317",
"Payton Hawkinson","CSUF",,28.2,9.41860486005306,6.2790699067020395,1.5,0.9418604860053059,0.20408163,0.13605442,0.06802721,0.30327869,1.9883721371223124,0.38202247,0.60553633,7.220930392707346,6.054137041041374,1.166793351665972,"Payton Hawkinson","sa3033433",
"Luc Fladda","TULN",,76.2,7.278261110994459,1.2913043906603072,5.63636364,1.5260870071439994,0.17919075,0.03179191,0.14739884,0.30218069,1.4086956989021533,0.34146341,0.58766859,6.6913045697852285,5.5248619515864315,1.166442618198797,"Luc Fladda","sa3031421",
"Brayden Mazzacano","ILL",19,5,5.4,3.6,1.5,3.6,0.11538462,0.07692308,0.03846154,0.39130435,2.2,0.38888889,0.65217391,10.8,9.637758731842041,1.1622412681579597,"Brayden Mazzacano","sa3065362",
"Noah LaFine","OSU",19,7,3.857142857142857,10.285714285714286,0.375,9,0.06666667,0.17777778,-0.11111111,0.44117647,3.2857142857142856,0.33333333,0.37037037,21.857142857142858,20.694901588984898,1.1622412681579597,"Noah LaFine","sa3067253",
"Blake Donnan","BELL",,42.1,6.377952947479997,5.9527560843146645,1.07142857,1.0629921579133328,0.13333333,0.12444444,0.00888889,0.31351351,2.0314961240121474,0.35333333,0.53846154,8.291338831723996,7.129975575807707,1.1613632559162888,"Blake Donnan","sa3030458",
"Trace Florio","LAF",,60.1,8.353591336278575,2.685082929518113,3.11111111,0.7458563693105871,0.18983051,0.06101695,0.12881356,0.31716418,1.7071823564220103,0.38647343,0.59047619,6.414364776071048,5.259312099931747,1.1550526761393014,"Trace Florio","sa3031474",
"Gavin Miller","GW",19,29.1,8.897727079874231,7.05681802886577,1.26086957,0.6136363503361539,0.2,0.15862069,0.04137931,0.3,2.0113635927685047,0.38202247,0.58419244,7.05681802886577,5.902531392662979,1.1542866362027908,"Gavin Miller","sa3038051",
"Rob Dorn","LAF",21,6.2,10.800000257492071,13.50000032186509,0.8,1.3500000321865089,0.17021277,0.21276596,-0.04255319,0.40625,3.450000082254412,0.52173913,0.4887218,12.15000028967858,10.995776326656346,1.1542239630222344,"Rob Dorn","sa3030485",
"Trever Baumler","TCU",,38,8.052631578947368,2.3684210526315788,3.4,0.9473684210526315,0.18888889,0.05555556,0.13333333,0.28481013,1.4473684210526316,0.34166667,0.45602606,6.394736842105263,5.2425403243617,1.1521965177435627,"Trever Baumler","sa3058583",
"Jack Wren","MD",23,31.2,8.810526492681534,4.263157980329774,2.06666667,1.7052631921319097,0.20945946,0.10135135,0.10810811,0.29007634,1.6736842441294668,0.34042553,0.64377682,7.105263300549623,5.953548248005706,1.151715052543917,"Jack Wren","sa3045598",
"Max Hammond","CMU",19,19.1,4.655172260706268,9.310344521412537,0.5,1.8620689042825072,0.09345794,0.18691589,-0.09345794,0.30120482,2.327586130353134,0.30434783,0.55299539,11.172413425695044,10.022260416645505,1.1501530090495393,"Max Hammond","sa3062846",
"Jackson DiLorenzo","ECU",,21.1,10.124999698251495,9.70312471082435,1.04347826,0.8437499748542913,0.21621622,0.20720721,0.00900901,0.24418605,2.062499938532712,0.31666667,0.64814815,7.5937497736886215,6.444019434321675,1.149730339366947,"Jackson DiLorenzo","sa3030347",
"Brooks Rice","SAM",,27.2,8.13253030736832,6.831325458189389,1.19047619,1.626506061473664,0.18115942,0.15217391,0.02898551,0.28695652,1.951807273768397,0.32941176,0.59183673,8.457831519663053,7.308467016705999,1.149364502957054,"Brooks Rice","sa3040683",
"Grant Adler","WICH",,79.2,8.359832902847128,3.841004306713545,2.17647059,1.242677863936735,0.2032967,0.09340659,0.10989011,0.27102804,1.5188285003671207,0.3220339,0.60209424,6.665272179297034,5.516129913696718,1.1491422656003163,"Grant Adler","sa3025783",
"Tommy Mitchell","ELON",,11.2,2.3142856512264345,11.571428256132174,0.2,1.542857100817623,0.04054054,0.2027027,-0.16216216,0.33333333,2.828571351498976,0.32653061,0.53977273,12.342856806540984,11.19643443360621,1.146422372934774,"Tommy Mitchell","sa3060059",
"Aiden Hinds","WMU",,18.2,6.7500002299036375,11.089286091984548,0.60869565,0.48214287356454555,0.13461538,0.22115385,-0.08653846,0.30666667,2.4642857982187882,0.36666667,0.63241107,9.642857471290911,8.500093237234626,1.1427642340562851,"Aiden Hinds","sa3033854",
"Evan Hoeckele","SJU",,24,6.375,4.5,1.41666667,1.125,0.14529915,0.1025641,0.04273504,0.31372549,1.8333333333333333,0.35365854,0.60747664,7.5,6.361630948384603,1.1383690516153973,"Evan Hoeckele","sa3065056",
"Ryan Kutz","LIP",,16,6.75,5.625,1.2,2.8125,0.15384615,0.12820513,0.02564103,0.26984127,1.6875,0.26086957,0.48,10.6875,9.552219581604003,1.1352804183959968,"Ryan Kutz","sa3035803",
"Anthony Scarlata","FOR",,14,7.071428571428571,9,0.78571429,0.6428571428571429,0.15277778,0.19444444,-0.04166667,0.28571429,2.142857142857143,0.34090909,0.55555556,8.357142857142858,7.222336619240897,1.1348062379019606,"Anthony Scarlata","sa3041645",
"Marco Digirolamo","UCR",,23,7.434782608695652,1.9565217391304348,3.8,0,0.17924528,0.04716981,0.13207547,0.29473684,1.434782608695652,0.36842105,0.64102564,5.086956521739131,3.9530247646829357,1.133931757056195,"Marco Digirolamo","sa3066309",
"Ryan Ginther","VAN",22,6,13.5,6,2.25,1.5,0.33333333,0.14814815,0.18518519,0.26086957,1.6666666666666667,0.38461538,0.69767442,6,4.868050448099773,1.1319495519002274,"Ryan Ginther","sa3032271",
"Lawson Stricklin","TNTC",,23.1,6.171428403270492,5.399999852861681,1.14285714,0.7714285504088115,0.13559322,0.11864407,0.01694915,0.31,1.9285713760220289,0.35365854,0.62770563,7.3285712288837095,6.1970670412024695,1.13150418768124,"Lawson Stricklin","sa3043228",
"Brennen Card","W&M",,5.2,7.941176693332243,7.941176693332243,1,4.764706015999345,0.13513514,0.13513514,0,0.4,3.0000000841477363,0.40909091,0.67567568,14.294118047998037,13.162821422563713,1.1312966254343237,"Brennen Card","sa3062568",
"Tanner Sanderoff","HOF",,32,7.875,8.15625,0.96551724,0.28125,0.17948718,0.18589744,-0.00641026,0.29508197,2.03125,0.37634409,0.59766764,7.3125,6.183041763305664,1.1294582366943358,"Tanner Sanderoff","sa3041509",
"Easton Hawk","UCLA",,20.1,11.508196361473072,2.6557376218784015,4.33333333,0.8852458739594671,0.2826087,0.06521739,0.2173913,0.28395062,1.4262294636013637,0.39622642,0.70512821,5.311475243756803,4.182021016159612,1.1294542275971908,"Easton Hawk","sa3066894",
"Ashton Bassett","ULM",,31,7.838709677419355,6.096774193548387,1.28571429,2.032258064516129,0.17880795,0.13907285,0.0397351,0.296,1.8709677419354838,0.32967033,0.62030075,8.709677419354838,7.5821870896124075,1.1274903297424306,"Ashton Bassett","sa3058572",
"Luke Lyman","WVU",21,6.1,14.210525959152273,9.947368171406591,1.42857143,0,0.3125,0.21875,0.09375,0.16666667,1.7368420616741667,0.28571429,0.58333333,5.6842103836609095,4.558329782195369,1.12588060146554,"Luke Lyman","sa3036737",
"Bowen Brantingham","AFA",,33,7.363636363636363,5.181818181818182,1.42105263,1.6363636363636365,0.16363636,0.11515152,0.04848485,0.28368794,1.7878787878787878,0.31481481,0.52158273,8.727272727272727,7.605756863680753,1.1215158635919735,"Bowen Brantingham","sa3027596",
"J.T. Blackwood","ALA",,35.2,7.570093188059684,2.018691516815916,3.75,1.2616821980099473,0.1910828,0.05095541,0.14012739,0.29166667,1.4018691088999415,0.33944954,0.625,6.056074550447748,4.935028597265054,1.1210459531826933,"J.T. Blackwood","sa3058652",
"Alex Petrovic","AUB",,18.2,12.053571839113639,1.9285714942581822,6.25,0.9642857471290911,0.34246575,0.05479452,0.28767123,0.19117647,0.9107143167330305,0.26829268,0.52631579,4.33928586208091,3.2192409078685604,1.1200449542123496,"Alex Petrovic","sa3039821",
"Nick Guidas","KENT",,21,7.285714285714286,3,2.42857143,1.2857142857142858,0.16504854,0.06796117,0.09708738,0.35164835,1.8571428571428572,0.4084507,0.6281407,7.714285714285714,6.5953312010992144,1.1189545131865,"Nick Guidas","sa3059375",
"Dylan Terwilliger","MASS",21,15.2,5.744680734498841,8.042553028298377,0.71428571,1.1489361468997683,0.11111111,0.15555556,-0.04444444,0.38356164,2.6808510094327924,0.42622951,0.5450237,9.191489175198146,8.074920132042545,1.116569043155602,"Dylan Terwilliger","sa3043642",
"Noah Waldeck","SMC",22,32.2,9.367346574147026,4.408163093716248,2.125,0.551020386714531,0.2125,0.1,0.1125,0.30882353,1.7755101349690443,0.4,0.58544304,6.336734447217107,5.220433351229948,1.1163010959871587,"Noah Waldeck","sa3060854",
"Connor Kane","UNCW",,7.1,6.136363503361539,6.136363503361539,1,0,0.13513514,0.13513514,0,0.37931034,2.1818181345285472,0.45833333,0.68421053,7.363636204033847,6.248382631018143,1.1152535730157043,"Connor Kane","sa3035053",
"Ben Berdine","MERC",,21,7.714285714285714,7.714285714285714,1,0,0.16666667,0.16666667,0,0.27586207,2,0.34782609,0.55555556,7.714285714285714,6.600045054299491,1.1142406599862236,"Ben Berdine","sa3064997",
"Aidan Karns","UTM",,1.1,6.74999979883433,13.49999959766866,0.5,6.74999979883433,0.11111111,0.22222222,-0.11111111,0.33333333,2.9999999105930355,0.25,0,20.24999939650299,19.139923793077482,1.110075603425507,"Aidan Karns","sa3065815",
"Kade Walker","SBU",22,41.2,6.0479998154296934,4.751999854980474,1.27272727,3.6719998879394566,0.12785388,0.10045662,0.02739726,0.33333333,2.0159999384765643,0.31914894,0.49157303,11.879999637451183,10.772622140167243,1.1073774972839399,"Kade Walker","sa3044678",
"Kaleb Howell","SELA",,29.2,6.370786653385519,3.3370787232019388,1.90909091,0.30337079301835806,0.15,0.07857143,0.07142857,0.26890756,1.449438233309933,0.31958763,0.48449612,6.370786653385519,5.268472206374339,1.1023144470111799,"Kaleb Howell","sa3034186",
"Alfred Mucciarone","UML",,73,7.6438356164383565,2.4657534246575343,3.1,0.9863013698630136,0.17816092,0.05747126,0.12068966,0.30031949,1.5616438356164384,0.35390947,0.57724958,6.780821917808219,5.679843766721961,1.1009781510862586,"Alfred Mucciarone","sa3038509",
"Nick Gallello","HOF",,10.2,7.5937497736886215,11.812499647960077,0.64285714,1.6874999497085825,0.15,0.23333333,-0.08333333,0.25581395,2.343749930150809,0.28125,0.47619048,10.968749673105785,9.870541598461575,1.0982080746442104,"Nick Gallello","sa3059260",
"Carl Cano","STMN",22,20.1,10.622950487513606,7.9672128656352035,1.33333333,1.7704917479189342,0.22641509,0.16981132,0.05660377,0.26436782,2.0163933795743416,0.3220339,0.49450549,8.85245873959467,7.7566591278451416,1.0957996117495288,"Carl Cano","sa3028370",
"Ryan Daly","ILL",22,29,8.689655172413794,3.413793103448276,2.54545455,2.793103448275862,0.20143885,0.07913669,0.12230216,0.27642276,1.5517241379310345,0.29069767,0.50802139,8.689655172413794,7.596379421497214,1.0932757509165798,"Ryan Daly","sa3058979",
"Shea Walker","UNCA",,40.2,4.868852306777069,3.9836064328176017,1.22222222,1.5491802794290674,0.10526316,0.0861244,0.01913876,0.37297297,2.1393441954020456,0.3974359,0.44471154,8.85245873959467,7.759602200360238,1.0928565392344325,"Shea Walker","sa3044684",
"Cole Marthilijohni","SHSU",,36.2,6.627272497445107,4.909090738848227,1.35,0.9818181477696454,0.14516129,0.10752688,0.03763441,0.31097561,1.9363635692123562,0.35338346,0.50445104,6.872727034387518,5.79049814413402,1.0822288902534982,"Cole Marthilijohni","sa3059926",
"TP Wentworth","CLEM",,9,8,5,1.6,2,0.19047619,0.11904762,0.07142857,0.27777778,1.6666666666666667,0.30769231,0.60606061,8,6.919929642147489,1.0800703578525113,"TP Wentworth","sa3060903",
"Hunter Shaw","OSU",,44.1,7.105263361687434,2.6390978200553326,2.69230769,1.0150376230982048,0.18134715,0.06735751,0.11398964,0.24137931,1.2406015393422505,0.2761194,0.51851852,6.090225738589229,5.010691096311078,1.0795346422781513,"Hunter Shaw","sa3042088",
"Bryson Treichel","UNF",,61.2,10.799999777304164,3.5027026304770263,3.08333333,0.583783771746171,0.25694444,0.08333333,0.17361111,0.26953125,1.5081080770109418,0.36516854,0.5870021,5.2540539457155395,4.177219581604004,1.0768343641115354,"Bryson Treichel","sa3060786",
"Evan Wilde","NIA",,9,13,11,1.18181818,1,0.23636364,0.2,0.03636364,0.35135135,2.6666666666666665,0.52173913,0.64189189,10,8.924360201093887,1.0756397989061135,"Evan Wilde","sa3045196",
"Easton Storey","PUR",,42.1,11.267716873881328,5.740157652731997,1.96296296,0.6377952947479998,0.26633166,0.13567839,0.13065327,0.24074074,1.559055164939555,0.33962264,0.58495822,5.9527560843146645,4.877128841801745,1.0756272425129199,"Easton Storey","sa3043183",
"Ryan Geraghty","JVST",20,30.2,7.3369566738492855,5.869565339079428,1.25,0.29347826695397145,0.17006803,0.13605442,0.03401361,0.26612903,1.7282609053956095,0.32653061,0.58608059,6.1630436060333995,5.088521941713215,1.0745216643201845,"Ryan Geraghty","sa3032128",
"Joseph Fredericks","WVU",21,2,9,4.5,2,0,0.18181818,0.09090909,0.09090909,0.28571429,1.5,0.4,0.66666667,9,7.92675085067749,1.0732491493225096,"Joseph Fredericks","sa3031675",
"Eli Buxton","ASU",,8,10.125,9,1.125,2.25,0.23076923,0.20512821,0.02564103,0.19354839,1.75,0.2,0.44642857,9,7.92675085067749,1.0732491493225096,"Eli Buxton","sa3058784",
"Eric Van Valkenburg","HOU",20,10,6.3,1.8,3.5,2.7,0.16666667,0.04761905,0.11904762,0.35,1.6,0.36666667,0.59322034,8.1,7.026750850677491,1.0732491493225087,"Eric Van Valkenburg","sa3060825",
"Adam Switalski","LIP",20,29.1,6.749999853697693,5.522727153025385,1.22222222,0.30681817516807697,0.1641791,0.13432836,0.02985075,0.27678571,1.670454509248419,0.33707865,0.62015504,6.4431816785296165,5.370401373924303,1.0727803046053133,"Adam Switalski","sa3043423",
"Shadai Colon","ALST",,22,8.590909090909092,9.818181818181818,0.875,1.6363636363636365,0.18103448,0.20689655,-0.02586207,0.23595506,2.0454545454545454,0.265625,0.44811321,10.636363636363637,9.56707271229137,1.0692909240722663,"Shadai Colon","sa3029213",
"Owen Reynolds","WICH",,12.1,10.216216479539007,5.1081082397695035,2,1.459459497077001,0.26415094,0.13207547,0.13207547,0.20930233,1.297297330735112,0.25925926,0.49382716,7.2972974853850054,6.229914837148263,1.0673826482367428,"Owen Reynolds","sa3040658",
"Ryan Harland","LT",,22.1,8.462686326249356,2.4179103789283873,3.5,1.2089551894641937,0.2038835,0.05825243,0.14563107,0.30526316,1.5671641344906213,0.36619718,0.6097561,6.044775947320968,4.985342139904578,1.05943380741639,"Ryan Harland","sa3033227",
"Joe Charles","FSU",,35.1,12.481132524639076,4.8396228156763765,2.57894737,0.25471699029875666,0.32666667,0.12666667,0.2,0.1875,1.2169811758718374,0.29487179,0.65022422,4.3301888350788635,3.271082662627891,1.0591061724509725,"Joe Charles","sa3028766",
"Wilfredo Morales","UMES",,29.2,7.88764061847731,6.370786653385519,1.23809524,2.1235955511285063,0.1625,0.13125,0.03125,0.32089552,2.157303417019435,0.35643564,0.52364865,10.314606962624174,9.258151077823861,1.0564558848003127,"Wilfredo Morales","sa3038337",
"Eric Valdez","NEV",21,32.1,8.907216845137482,5.2886600018003795,1.68421053,0.2783505264105463,0.20382166,0.12101911,0.08280255,0.29323308,1.7938145035346318,0.38,0.63311688,6.402062107442565,5.346150516214452,1.0559115912281127,"Eric Valdez","sa3060811",
"Santhosh Gottam","BRWN",22,63.2,8.198952715829725,2.685863820702841,3.05263158,0.8481675223272129,0.204947,0.06713781,0.13780919,0.27413127,1.4136125372120216,0.33333333,0.55427252,6.078533910011693,5.023591720939928,1.054942189071765,"Santhosh Gottam","sa3032518",
"Nathan Stein","JOES",,60.2,7.5659339073530365,4.7472526477509245,1.59375,0.44505493572664917,0.17171717,0.10774411,0.06397306,0.3015873,1.7802197429065967,0.36868687,0.59931507,6.675824035899738,5.623435495464342,1.0523885404353956,"Nathan Stein","sa3060663",
"Saul Mata","IONA",,10.1,15.677419837133955,10.45161322475597,1.5,0.8709677687296642,0.34615385,0.23076923,0.11538462,0.25641026,2.1290323235614013,0.45,0.69444444,6.9677421498373135,5.917191789946623,1.050550359890691,"Saul Mata","sa3037277",
"Bryce Houghton","LIP",,10.1,10.45161322475597,6.9677421498373135,1.5,2.6129033061889926,0.20338983,0.13559322,0.06779661,0.3877551,2.6129033061889926,0.47058824,0.64516129,9.580645456026307,8.532058425252325,1.048587030773982,"Bryce Houghton","sa3034138",
"Wilson Perkins","DAV",,83,8.024096385542169,3.253012048192771,2.46666667,1.1927710843373494,0.19220779,0.07792208,0.11428572,0.29446064,1.5783132530120483,0.34883721,0.56426332,6.9397590361445785,5.894453658827816,1.0453053773167627,"Wilson Perkins","sa3039734",
"Peyton Prescott","FSU",,34,10.852941176470589,4.235294117647059,2.5625,1.0588235294117647,0.25625,0.1,0.15625,0.29577465,1.7058823529411764,0.39175258,0.64338235,5.5588235294117645,4.514700883977554,1.0441226454342107,"Peyton Prescott","sa3040183",
